"X1385" "X1918" "X1799" "X0440" "X1371" "X1976" "X0339" "X1419" "X1358" "X0843" "X0180" "X1421" "X0791" "X1952" "X1403" "X1958" "X1860" "X1382" "X1942" "X1869" "X0859" "X0915" "X2114" "X0543" "X1436" "X1886" "X0197" "X0692" "X0134" "X1787" "X1915" "X1368" "X0159" "X2092" "X1962" "X1632" "X0343" "X1437" "X0174" "X0849" "X0396" "X0153" "X0144" "X0720" "X1416" "X1443" "X1511" "X0187" "X1937" "X1414" "X0208" "X0761" "X1445" "X1940" "X0196" "X1927" "X1633" "X1963" "X1916" "X1377" "X0805" "X1925" "X1514" "X1392" "X1360" "X0456" "X0122" "X0167" "X1441" "X0471" "X1379" "X1401" "X0243" "X0753" "X0194" "X0792" "X1929" "X2049" "X2121" "X0264" "X1389" "X0211" "X1859" "X0155" "X1973" "X0736" "X1423" "X1939" "X1730" "X0828" "X1619" "X1904" "X0126" "X1376" "X1363" "BD" "X0073" "X1470" "X1381" "X1923" "X1373" "X1370" "X1919" "X1624" "X1815" "X1889" "X1418" "X1914" "X1993" "X0694" "X1528" "X1424" "X0987" "X1345" "X0806" "X1933" "X0660" "X1515" "X1405" "X0125" "X1951" "X0124" "X1906" "X0347" "X1744" "X1922" "X1420" "X1921" "X1433" "X1456" "X1397" "X1971" "X1887" "X1935" "X0686" "X1924" "X1677" "X1432" "X0147" "X1992" "X1413" "X1965" "X0668" "X1417" "X1390" "X1991" "X1926" "X1902" "X1967" "X0989" "X0363" "X1913" "X0219" "X1842" "X1974" "X1943" "X1378" "X2009" "X1941" "X0434" "X0190" "X1398" "X1427" "X1395" "X1762" "X1426" "X1415" "X0280" "X1328" "X0380" "X1425" "X0173" "X1769" "X0433" "X0177" "X1931" "X1972" "X0014" "X0820" "X1430" "X1716" "X1702" "X1806" "X0148" "X1625" "X1938" "X1464" "X1374" "X1920" "X1606" "X1391" "X1805" "X1444" "X1861" "X1375" "X1440" "X1384" "X0175" "X0207" "X0262" "X0170" "X1409" "X1961" "X1636" "X1959" "X1905" "X1955" "X0123" "X0233" "X1411" "X0165" "X0025" "X1970" "X2113" "X0172" "X3916" "X1934" "X0154" "X0882" "X2010" "X1932" "X0617" "X1465" "X0956" "X1429" "X1953" "X1956" "X0176" "X0967" "X0340" "X1917" "X1960" "X1966" "X1393" "X1410" "X0135" "X0150" "X1359" "X1431" "X1994" "X0214" "X1380" "X0146" "X1412" "X1386" "X1930" "X1406" "X1598" "X1394" "X0487" "X2115" "X1936" "X0510" "X1471" "X0072" "X0265" "X2046" "X0191" "X1950" "X1786" "X1888" "X1643" "X1890" "X1346" "X0152" "X1978" "X0149" "X1717" "X1954" "X1912" "X0182" "X1964" "X1442" "X1968" "X0157" "X1428" "X2122" "X0419" "X0893" "X1777" "X1627" "X1798" "X0127" "X0013" "X0851" "X0702" "X1928" "X1396" "X3915" "X0142" "X1388" "X3919" "X1896" "X1808" "X0769" "X1408" "X1332" "X1969"
"1925" 0 0.00678681885440206 -0.00119917605304709 0 0 0.00922512182552598 0 0 0 0 0 0 0 0.0159405244392181 0 0.0194635100231902 -0.000108508673445132 0 0.0436395914810423 0 0 0 0 0 0 -0.0133036308071656 0 0 0 -0.0041301858947594 0 0 0 0 0.0250030608805083 -0.00785405788952083 0 0 0 0 0 0 0 0 0 0 0.0107646820894377 0 0.0284917331814793 0 0 0 0 0.0140837484285568 0 0.00648022032240393 -0.00222110282410856 0.0195899619343277 0 0 0 0 0.004687713092489 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00846401747072775 0 0 0 0 0 -0.0120243504532061 0 0.0140833541939385 0 0 0.0139433790935412 0 0 0 0.0384412969569941 0 0 0 0 0 0 0 0.039933731378899 0 0 0.00236989446576882 -0.00268708697088282 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00187573194837278 0 0 0.00755948673315327 0 0.0139944624360536 0 0 0.00776199915014843 0 0.00813998499583989 0 0 0 0.0153955346710333 0 0.00140737283967225 0 0.026385496259874 0 0 0 0 0 0.0303490021126996 0 0 0 0 0.0203127864785813 0 0 0 0 0 0 0 0.0253353752711688 0.0474601604610247 0 0 0.0081801358352268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0117801864847954 0.0194986880777094 0 0 0 0 0 0 0 -7.26322616969139e-05 0.0186956476996236 0 0 0.0145612321087449 0 0 -0.00812156113971229 0 0 0 0 0 0 0 0 0 0 0.0783333110670218 -0.00178837980162541 0.015928881317381 0.012509806559624 0.0152100558006293 0 0 0 0 0 0 0 0 0 0.00177086222222058 0 0 0 0.00920807700428961 0 0 0 0 0.0179980159206949 0.00557650145354245 0 0 0 0 0.0310283950411379 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0279583617818269 0 0 0 0 0 0.0144325978041565 0 0 0 0 0 0 0.0115824307510943 -0.00688428905221829 -0.00952905047361711 -0.0050122369689251 -0.0088720959904249 0 0 0 0 0 0.0348114116798316 0.00100750375266546 0 0.0165858596942679 0 0 0 0 0 0 0 -0.0118967307959829 0 -0.00490179112382981 0 0 0 0 0.0144940490208779 0 0 0 0 0 0 0 0 0 0 0.0254340828003116
"1514" 0 0.0019434483009154 -0.00267730226911923 0 0 0.000169822053027677 0 0 0 0 0 0 0 0.00713317932079335 0 0.00980235969531478 -0.00048913166996817 0 0.0147878621806332 0 0 0 0 0 0 -0.00836032618774315 0 0 0 -0.001150131908712 0 0 0 0 0.0171418205419856 -0.00343692521594382 0 0 0 0 0 0 0 0 0 0 0.00546028850612794 0 0.0119735998207164 0 0 0 0 0.00587496095212363 0 0.00841289763457337 -0.00437248465756017 0.0128642218388107 0 0 0 0.00780361516858935 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00418655192217833 0 0 0 0 0 -0.00773408181441318 0 0.00691228548749033 0 0 0.00427405389600066 0 0 0 0.0123944162099721 0 0 0 0 0 0 0 0.00831854265951029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00715967531263258 0 0 0 0 0.0121423045617301 0 0.00903753273865577 0 0 0.0101027779048755 0 0.00743069988447645 0 0 0 0.0177337965697019 -0.000180399125982795 0 0 0.00486464981675105 0 0 0 0 0 0.0264666412963865 0 0 0 0 0.00679600237506275 0 0 0 0 0 0 0 0.00423568071090272 0.0209179331669086 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00696661771446246 0.0224847728242197 0 0 0 0 0 0 0 0 0.00335942712718733 0 0 0.00526662723808088 0 0 -0.00148646543366304 0 0 0 0 0 0 0 0 0 0 0.0316178309734311 0 0.00591584560819013 0.0322639286161585 0.0170755154348067 0 0 0 0 0 0.0129717220962182 0 0 0 0 0 0 0 0.0162817448394794 0 0 0 0 0.00876986608442582 0 0 0 0 0 0.0146117715012019 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0205203069775122 0 0 0 0 0 0.0167948774800285 0 0 0 0 0 0 0.0197247537790844 -0.00352223702018971 -0.00305515520610785 -0.00153696435800116 -0.00318026270718523 0 0 0 0 0 0.0196604088877252 0 0 0.0234418360957764 0 0 0 0 0 0 0 -0.00741758564311697 0 -0.00161014866777782 0 0 0 0 0.00866651984626592 0 0 0 0 0 0 0 0 0 0 0.0137683465944998
"1392" 0.00988554105277032 0 0 0 0.00278870283009181 0 0 0.0160521797741395 0 0 0 0.00890484503323564 0 0 0.00842631333966911 0 0 0.00675781832738176 0 0 0 0 0 0 0.00821063135334294 0 0 0 0 0 0 0.00262319343869363 0 0 0 0 0 0 0 0 0 0 0 0 0.0328485369195927 0 0 0 0 0.00683730513929631 0 0 0 0 0 0 0 0 0 0.0154527514070022 0 0 0 0 0 0 0 0 0 0 0.0147751230334009 0.0141747350295197 0 0 0 0 0 0 0 0 0.0158468969020516 0 0 0 0 0 0.000615567148812478 0 0 0 0 0 0 0.0135434282336694 0 0 0 0 0.0236014008967319 0 0.0195151794470292 0.0104762336951104 0 0 0 0 0 0 0 0 0 0.0178201423705123 0 0 0 0 0 0 0.00979742627010858 0 0 0 0 0 0 0 0.00666082957208028 0 0.00241419374547124 0 0.0190218657997883 0 0 0 0 0 0 0.01805724712386 0 0 0.0178356779324461 0 0 0.00497925332677851 0 0 0 0 0 0 0 0 0 0 0 0 0.0209046645494173 0 0 0 0 0.000615258721878489 0.00771825141900898 0.0207950864506384 0 0.025231199875535 0.0162441085411687 0 0 0 0 0 0 0 0 0 0 0 0 0.0208028877827101 0 0 0 0 0 0 0 0.0183016698285385 0 0 0.0238721679847356 0 0 0 0.01995945651029 0 0.0151371960973003 0 0 0 0 0.0180271952040123 0 0 0 0 0 0 0 0.00859466676653199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0223616981720624 0 0 0 0 0 0 0 0 0.0198140462487868 0.0250598403431641 0 0 0 0.025243664555848 0 0 0.0214031321194741 0 0.0173734422395054 0.0141129188197125 0 0.00366737873058081 0 0.0278988208245696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0303437804789821 0 0 0 0 0 0 0 0 0 0 0 0.0226239440462979 0 0 0.0126872217283401 0 0 0 0 0.0305757044513013 0 0
"1360" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0456" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0122" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0167" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1441" 0 0 0 0 0 0 0 0 -0.0106697221285482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0771814083063097 0 0 0 0 0 0 0.0219281364762523 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0130935635307216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00735071426828386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00782715824641617 0 0 0.0775937125649874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00793045465340055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0723966883062487 0 0 0 0 0 0 0 0 0 0.00549960055255314 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0471" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1379" 0.00946136456826219 0 0 0 0.00775475123055582 0 0 0.0218356197911263 0 0 0 0.019315866734295 0 0 0.0173084622251129 0 0 0.00875549583823565 0 0 0 0 0 0 0.00987926218347885 0 0 0 0 0 0 0.00780261984996164 0 0 0 0 0 0 0 0 0 0 0 0 0.0318510633893453 0 0 0 0 0.0111872006749964 0 0 0 0 0 0 0 0 0 0.0327389975119137 0 0 0 0.00680001228588143 0 0 0 0 0 0 0 0.0208869974713286 0 0 0 0 0 0 0 0 0.0190935101693549 0 0 0 0 0 0.00325721332650512 0 0 0 0 0 0 0.0188162771774039 0 0 0 0 0.0256330152250929 0 0.0358752888741274 0.0147317781144006 0 0 0 0 0 0 0 0 0 0.0169376362653705 0 0 0 0 0 0 0.0115463391587232 0 0 0 0 0 0 0 0.00477787046933951 0 0.00183556811759308 0 0.038364388449271 0 0 0 0 0 0 0.034220100427989 0 0 0.0141556912723228 0 0 0.00572963642470768 0 0 0 0 0 0 0 0 0 0 0 0 0.023704245929545 0 0 0 0 0.00117434485162237 0.00492294958450129 0.0410313425585121 0 0.0514270341333806 0.0150871250530497 0 0 0 0 0 0 0 0 0 0 0 0 0.0379333347565643 0 0 0 0 0 0 0 0.0374785676925175 0 0 0.0489538240179853 0 0 0 0.0330855282842992 0 0.0190018080785482 0 0 0 0 0.0399431583697816 0 0 0 0 0 0 0 0.0107857388708265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00793734613915311 0 0 0 0 0 0 0 0 0.032941121262925 0.0344845004829116 0 0 0 0.0307016351657692 0 0 0.0181215588716688 0 0.0399771003076397 0.0158017228467136 0 0.00715804171129624 0 0.0153209756273197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0374231734449251 0 0 0 0 0 0 0 0 0 0 0 0.0460991676610057 0 0 0.0190889688682538 0 0 0 0 0.0503977849645256 0 0
"1401" 0.0093014979774071 0 0 0 0.0054221982436296 0 0 0.0173311227860559 0 0 0 0.0205145990266704 0 0 0.0184670308312929 0 0 0.00693180558168214 0 0 0 0 0 0 0.0154088029181533 0 0 0 0 0 0 0.00559925220229849 0 0 0 0 0 0 0 0 0 0 0 0 0.0279200861635198 0 0 0 0 0.00876333010888935 0 0 0 0 0 0 0 0 0 0.0350382178441637 0 0 0 0.00822032376736658 0 0 0 0 0 0 0.020189909463467 0 0 0 0 0 0 0 0 0 0.016247740010562 0 0 0 0 0 0.00182904041391728 0 0 0 0 0 0 0.0173689615434159 0 0 0 0 0.0385761633513616 0 0.031147209071621 0.0143404657515605 0 0 0 0 0 0 0 0 0 0.0191731332362823 0 0 0 0 0 0 0.0122191789803606 0 0 0 0 0 0 0 0.00805374625611748 0 0.00302611046716512 0 0.0330360138844307 0 0 0 0 0 0 0.0423221356997109 0 0 0.0302630036791772 0 0 0.00646663299017398 0 0 0 0 0 0 0 0 0 0 0 0 0.0299411540277246 0 0 0 0 0.00268348112392721 0.00385643481726886 0.0319683558330065 0 0.0625819992912616 0.0137927501835516 0 0 0 0 0 0 0 0 0 0 0 0 0.0386735042280476 0 0 0 0 0 0 0 0.0308330684607648 0 0 0.0466013197447759 0 0 0 0.0302883368074368 0 0.0109578665206546 0 0 0 0 0.0390244075028575 0.00246082643280582 0 0 0 0 0 0 0.00811379783651795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0263265255972135 0 0 0 0 0 0 0 0 0.0274129527612166 0.05050209170404 0 0 0 0.0273303228128828 0 0 0.0167203130348374 0 0.0377877789671034 0.0162044975042529 0 0.00430203381891341 0 0.039493947581278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0361351045194061 0 0 0 0 0 0 0 0 0 0 0 0.0483720798606303 0 0 0.0158022202168215 0 0 0 0 0.042461897765927 0 0
"0243" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0753" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0194" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0792" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1929" 0 0.00398596341682653 -1.75082403277673e-05 0 0 0.00570780964266082 0 0 0 0 0 0 0 0.0141975547876881 0 0.00559793568798143 0 0 0.0248927875409198 0 0 0 0 0 0 -0.0111813259277849 0 0 0 -0.00259424945931557 0 0 0 0 0.0129479094880566 -0.00647660928179658 0 0 0 0 0 0 0 0 0 0 0.00858089236566468 0 0.00782875025199142 0 0 0 0 0.00150879094678594 0 0.0137835508719539 -0.00200648332638226 0.0370013050635734 0 0 0 0.0141184343625349 4.352730836898e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.010409909752482 0 0.0131611962658359 0 0 0.00994497108749848 0 0 0 0.00816995742844701 0 0 0 0 0 0 0 0.0220118449750712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0011730366669537 0 0 0.00845137746602329 0 0.0139219335701924 0 0 0.0176192225150529 0 0.00258264406567983 0 0 0 0.00525492947345944 0 0 0 0.0167197418040101 0 0 0 0 0 0.0108268444705998 0 0 0 0 0.00442604773685894 0 0 0 0 0 0 0 0.00187240169811292 0.0283482105826049 0 0 0.00309178851056476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0169612774343631 0.0348484432283487 0 0 0 0 0 0 0 0 0.0117705165972797 0 0 0.000830075280393958 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0254338214330897 0 0.00339355109064171 0.0331114187615255 0.0105738265461908 0 0 0 0 0 0.0240328018785697 0 0 0 0 0 0 0 0.0300627910480982 0 0 0 0 0.0147611447757404 0.00126103073847914 0 0 0 0 0.0246356629601151 0 0 0 0 0 0 0 0 0 0 0 0 0 0.032482461305089 0 0 0 0 0 0.0102767224269944 0 0 0 0 0 0 0.013723728295106 -0.00617222102377304 -0.00877330816363948 -0.00335560923462627 -0.00760269679412935 0 0 0 0 0 0.0258206979656253 0 0 0.00916581563455136 0 0 0 0 0 0 0 -0.00457823794169261 0 0 0 0 0 0 0.0153641859153079 0 0 0 0 0 0 0 0 0 0 0.00938847795899666
